round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
6,7,0.47026,0.49517,0.49501,0.46962,0.47026,0.47026,0.47026,194.0,337.0,225.0,135.0,8.0,177.0,132.0,7.0,0.57099,0.53333,186.0,160.0,93.0,128.0,0.61023,0.59236,0.03924,0.05902
6,8,0.57239,0.53012,0.5264,0.52327,0.57239,0.57239,0.57239,112.0,150.0,398.0,231.0,5.0,89.0,211.0,12.0,0.29653,0.29412,107.0,61.0,187.0,219.0,0.29268,0.32822,-0.00385,0.0341
6,9,0.54097,0.53829,0.54088,0.53219,0.54097,0.54097,0.54097,180.0,256.0,302.0,153.0,6.0,143.0,163.0,4.0,0.47152,0.6,174.0,113.0,139.0,149.0,0.49913,0.5387,0.02761,-0.0613
7,0,0.56166,0.53006,0.52866,0.52836,0.56166,0.56166,0.56166,132.0,177.0,369.0,214.0,4.0,98.0,194.0,9.0,0.33443,0.30769,128.0,79.0,175.0,205.0,0.35264,0.38438,0.01821,0.07669
7,1,0.56004,0.50726,0.50697,0.5067,0.56004,0.56004,0.56004,103.0,184.0,396.0,208.0,1.0,114.0,227.0,12.0,0.32486,0.07692,102.0,70.0,169.0,196.0,0.3203,0.34228,-0.00456,0.26536
7,2,0.58025,0.53915,0.53789,0.53815,0.58025,0.58025,0.58025,124.0,176.0,393.0,198.0,5.0,84.0,234.0,4.0,0.27217,0.55556,119.0,92.0,159.0,194.0,0.37411,0.38019,0.10194,-0.17536
7,3,0.51178,0.52575,0.52746,0.50839,0.51178,0.51178,0.51178,191.0,300.0,265.0,135.0,7.0,164.0,157.0,7.0,0.51045,0.5,184.0,136.0,108.0,128.0,0.57554,0.58974,0.06509,0.08974
7,4,0.51291,0.5021,0.50226,0.49689,0.51291,0.51291,0.51291,149.0,262.0,308.0,172.0,5.0,147.0,181.0,5.0,0.4497,0.5,144.0,115.0,127.0,167.0,0.46835,0.46302,0.01865,-0.03698
7,5,0.5477,0.50974,0.5097,0.50972,0.5477,0.5477,0.5477,120.0,200.0,368.0,203.0,9.0,112.0,197.0,8.0,0.37117,0.52941,111.0,88.0,171.0,195.0,0.35221,0.36275,-0.01895,-0.16667
7,6,0.50393,0.49611,0.49578,0.48926,0.50393,0.50393,0.50393,149.0,272.0,300.0,170.0,7.0,128.0,146.0,6.0,0.47038,0.53846,142.0,144.0,154.0,164.0,0.47351,0.46405,0.00313,-0.07441
7,7,0.5174,0.5032,0.50339,0.50026,0.5174,0.5174,0.5174,148.0,249.0,313.0,181.0,6.0,135.0,174.0,9.0,0.43519,0.4,142.0,114.0,139.0,172.0,0.4515,0.45223,0.01631,0.05223
7,8,0.50842,0.52366,0.52457,0.50716,0.50842,0.50842,0.50842,204.0,299.0,249.0,139.0,10.0,171.0,129.0,7.0,0.57098,0.58824,194.0,128.0,120.0,132.0,0.56098,0.59509,-0.01,0.00686
7,9,0.55443,0.54412,0.54679,0.54144,0.55443,0.55443,0.55443,172.0,236.0,322.0,161.0,6.0,129.0,177.0,4.0,0.42722,0.6,166.0,107.0,145.0,157.0,0.47478,0.51393,0.04757,-0.08607
8,0,0.55493,0.53943,0.54064,0.53916,0.55493,0.55493,0.55493,165.0,216.0,330.0,181.0,6.0,119.0,173.0,7.0,0.40984,0.46154,159.0,97.0,157.0,174.0,0.43612,0.47748,0.02628,0.01594
8,1,0.60943,0.53517,0.52626,0.51861,0.60943,0.60943,0.60943,78.0,115.0,465.0,233.0,1.0,65.0,276.0,12.0,0.18644,0.07692,77.0,50.0,189.0,221.0,0.2365,0.25839,0.05006,0.18147
