round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
5,2,0.51594,0.52178,0.52339,0.50991,0.51594,0.51594,0.51594,2256.0,3557.0,3491.0,1835.0,96.0,1923.0,1957.0,88.0,0.4968,0.52174,2160.0,1634.0,1534.0,1747.0,0.53625,0.55285,0.03945,0.03111
5,3,0.54305,0.52133,0.5223,0.52051,0.54305,0.54305,0.54305,1817.0,2816.0,4232.0,2274.0,76.0,1522.0,2358.0,108.0,0.39321,0.41304,1741.0,1294.0,1874.0,2166.0,0.42898,0.44561,0.03577,0.03257
5,4,0.55355,0.52104,0.52117,0.52109,0.55355,0.55355,0.55355,1633.0,2515.0,4533.0,2458.0,69.0,1365.0,2515.0,115.0,0.35285,0.375,1564.0,1150.0,2018.0,2343.0,0.3836,0.40031,0.03075,0.02531
5,5,0.54574,0.52235,0.52325,0.52183,0.54574,0.54574,0.54574,1794.0,2763.0,4285.0,2297.0,76.0,1489.0,2391.0,108.0,0.38509,0.41304,1718.0,1274.0,1894.0,2189.0,0.4229,0.43972,0.03781,0.02668
5,6,0.54026,0.5205,0.52154,0.51927,0.54026,0.54026,0.54026,1845.0,2875.0,4173.0,2246.0,77.0,1562.0,2318.0,107.0,0.4033,0.41848,1768.0,1313.0,1855.0,2139.0,0.43548,0.45252,0.03218,0.03404
5,7,0.58506,0.52225,0.5175,0.50978,0.58506,0.58506,0.58506,1076.0,1607.0,5441.0,3015.0,45.0,853.0,3027.0,139.0,0.22096,0.24457,1031.0,754.0,2414.0,2876.0,0.2523,0.26389,0.03133,0.01932
5,8,0.58641,0.52511,0.51995,0.51295,0.58641,0.58641,0.58641,1103.0,1619.0,5429.0,2988.0,45.0,854.0,3026.0,139.0,0.22121,0.24457,1058.0,765.0,2403.0,2849.0,0.25767,0.2708,0.03646,0.02623
5,9,0.51719,0.52014,0.52166,0.50994,0.51719,0.51719,0.51719,2203.0,3490.0,3558.0,1888.0,91.0,1889.0,1991.0,93.0,0.4872,0.49457,2112.0,1601.0,1567.0,1795.0,0.52481,0.54057,0.0376,0.046
6,0,0.60311,0.53118,0.51992,0.50155,0.60311,0.60311,0.60311,845.0,1175.0,5873.0,3246.0,34.0,639.0,3241.0,150.0,0.1656,0.18478,811.0,536.0,2632.0,3096.0,0.19039,0.20758,0.02479,0.02279
6,1,0.52195,0.52087,0.52245,0.51283,0.52195,0.52195,0.52195,2145.0,3379.0,3669.0,1946.0,86.0,1824.0,2056.0,98.0,0.46998,0.46739,2059.0,1555.0,1613.0,1848.0,0.51081,0.527,0.04083,0.05961
6,2,0.52069,0.523,0.52474,0.5132,0.52069,0.52069,0.52069,2209.0,3457.0,3591.0,1882.0,90.0,1862.0,2018.0,94.0,0.48031,0.48913,2119.0,1595.0,1573.0,1788.0,0.52495,0.54236,0.04463,0.05323
6,3,0.53865,0.52196,0.52323,0.52003,0.53865,0.53865,0.53865,1903.0,2951.0,4097.0,2188.0,78.0,1602.0,2278.0,106.0,0.41339,0.42391,1825.0,1349.0,1819.0,2082.0,0.44862,0.46711,0.03524,0.0432
6,4,0.55571,0.52648,0.52697,0.52655,0.55571,0.55571,0.55571,1713.0,2571.0,4477.0,2378.0,70.0,1386.0,2494.0,114.0,0.35827,0.38043,1643.0,1185.0,1983.0,2264.0,0.39972,0.42053,0.04145,0.04009
6,5,0.55301,0.52262,0.52294,0.52268,0.55301,0.55301,0.55301,1676.0,2564.0,4484.0,2415.0,69.0,1391.0,2489.0,115.0,0.35925,0.375,1607.0,1173.0,1995.0,2300.0,0.39293,0.41131,0.03368,0.03631
